Discussion_ID,Comment_ID,Author,Category,Markup_Body,Body,Created At,Last Edited At
D_kwDOJA-LVs4AUfAT,DC_kwDOJA-LVs4AYZ15,Omnya-Ellethy,Assignments,"[**Repo**](https://github.com/Omnya-Ellethy/ReadMultipleRss)
![image](https://github.com/silverkeytech/summer-2023/assets/62246178/e796488e-74db-4fce-b716-8dc7353c6bb3)
![image](https://github.com/silverkeytech/summer-2023/assets/62246178/5122abcd-51eb-47a4-8278-a215a82783e6)
![image](https://github.com/silverkeytech/summer-2023/assets/62246178/be11ffa4-efe0-4d57-bc09-2364f5935631)

",Repo,2023-07-09T17:22:11Z,
D_kwDOJA-LVs4AUfAT,DC_kwDOJA-LVs4AYaJr,MariamEssam553,Assignments,"<br/>

[GitHub repo](https://github.com/MariamEssam553/renderOPML.git)

## Screenshots

![Screenshot 2023-07-10 012506](https://github.com/silverkeytech/summer-2023/assets/83476787/ac830403-c4a8-4b43-8a5a-8ed0c32d7e28)

![Screenshot 2023-07-10 012631](https://github.com/silverkeytech/summer-2023/assets/83476787/d6d80e69-0bf1-43bf-9b89-c8c7b340b558)

![Screenshot 2023-07-10 012551](https://github.com/silverkeytech/summer-2023/assets/83476787/2209c801-52df-4a3e-b2d0-fbc5fc0ba785)
","GitHub repo
Screenshots",2023-07-09T22:31:35Z,
D_kwDOJA-LVs4AUfAT,DC_kwDOJA-LVs4AYaSg,yasmin-hashem24,Assignments,"- Repo Link : https://github.com/yasmin-hashem24/silverKey/tree/main/ReadAndRenderRSS
- Screenshots : 
- feeds : 
![Screenshot (992)](https://github.com/silverkeytech/summer-2023/assets/84807559/d0edc871-4135-4f67-8d28-2a2cf836df31)

- pagination : 
![Screenshot (993)](https://github.com/silverkeytech/summer-2023/assets/84807559/46cbe2a2-d410-4ccd-85a0-c27ce45dc129)
- sorry for being late took Friday and saturday off  ","Repo Link : https://github.com/yasmin-hashem24/silverKey/tree/main/ReadAndRenderRSS


Screenshots :


feeds :



pagination :



sorry for being late took Friday and saturday off",2023-07-10T01:32:43Z,2023-07-10T01:36:12Z
D_kwDOJA-LVs4AUfAT,DC_kwDOJA-LVs4AYfus,merhanhesham,Assignments,"[repo](https://github.com/merhanhesham/ReadMultipleFeedOpmlFile/tree/main)

![feeds](https://github.com/silverkeytech/summer-2023/assets/93659179/51478b0c-2ed7-4cef-9de1-2286ac2edf09)
",repo,2023-07-12T00:24:46Z,
D_kwDOJA-LVs4AUk6M,,dodyg,Announcements,"- Read about the new stuffs at https://devblogs.microsoft.com/dotnet/asp-net-core-updates-in-dotnet-8-preview-6/
- Make sure your update your Visual Studio 
","Read about the new stuffs at https://devblogs.microsoft.com/dotnet/asp-net-core-updates-in-dotnet-8-preview-6/
Make sure your update your Visual Studio",2023-07-12T07:18:37Z,
D_kwDOJA-LVs4AUjeZ,,tahermatar,Announcements,I am looking for an incomplete person or team to join together to pick a project and work on it,I am looking for an incomplete person or team to join together to pick a project and work on it,2023-07-10T16:08:12Z,
D_kwDOJA-LVs4AUXV8,,dodyg,Assignments,"- Create a form with the following input
  - Title of image (required)
  - A file input that accept only ""jpeg, png or gif"". (required)
- Make sure you validate the input
- When submission is successful, redirect it to a page with unique id
  - This page will show the title of the image and the image itself
  - The url should be in the form of ""/picture/{xxxx}"" where xxxx is uploaded image id
- Do not use a database
- Store the information about the uploaded images/title in a JSON format stored in disk.
- There is no login
- Implement it using ASP.NET Core Minimal API
  - Code samples
    - https://github.com/dodyg/fanon
    - https://github.com/dodyg/practical-aspnetcore/tree/net6.0/projects/minimal-api 
- **Deadline** is July 4th. 

## Submission 
- Respond below at the comment
- Post link to your code repository
- Post three screenshots
   -- Input form
   -- Input form with validation
   -- Successful submission with the title and the image
   ","Create a form with the following input

Title of image (required)
A file input that accept only ""jpeg, png or gif"". (required)


Make sure you validate the input
When submission is successful, redirect it to a page with unique id

This page will show the title of the image and the image itself
The url should be in the form of ""/picture/{xxxx}"" where xxxx is uploaded image id


Do not use a database
Store the information about the uploaded images/title in a JSON format stored in disk.
There is no login
Implement it using ASP.NET Core Minimal API

Code samples

https://github.com/dodyg/fanon
https://github.com/dodyg/practical-aspnetcore/tree/net6.0/projects/minimal-api




Deadline is July 4th.

Submission

Respond below at the comment
Post link to your code repository
Post three screenshots
-- Input form
-- Input form with validation
-- Successful submission with the title and the image",2023-06-26T05:09:13Z,2023-06-26T05:09:32Z
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYHXV,YoussefDarwishh,Assignments,"@dodyg, I'm not sure if I should ask this here or in a new discussion, but regarding the input validations, is it necessary to perform validations in the code itself (such as checking the file extension and comparing) or is it sufficient to rely on the validations implemented in the HTML form? (since the HTML form won't allow the user to pick any other type of file)","@dodyg, I'm not sure if I should ask this here or in a new discussion, but regarding the input validations, is it necessary to perform validations in the code itself (such as checking the file extension and comparing) or is it sufficient to rely on the validations implemented in the HTML form? (since the HTML form won't allow the user to pick any other type of file)",2023-06-30T05:13:15Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYJk6,YoussefDarwishh,Assignments,"@dodyg I'm having an issue trying to show the photo after submission and I'm not sure what I'm doing incorrectly.
this is the [program.cs](https://github.com/YoussefDarwishh/image-uploader-minimal-api/blob/master/Program.cs)

but this is the part in which things don't work out
![image](https://github.com/silverkeytech/summer-2023/assets/110547843/7af85346-0854-4c82-8aee-f9c4b7c64014)

when I inspect using Chrome this is the link https://localhost:7021/Data/99538011-e966-41ba-8b60-d75bbdede21e.png
Shouldn't the localhost be able to see the Data folder?","@dodyg I'm having an issue trying to show the photo after submission and I'm not sure what I'm doing incorrectly.
this is the program.cs
but this is the part in which things don't work out

when I inspect using Chrome this is the link https://localhost:7021/Data/99538011-e966-41ba-8b60-d75bbdede21e.png
Shouldn't the localhost be able to see the Data folder?",2023-07-01T05:12:25Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYKZO,yehiatarek63,Assignments,"Here is the link for the repo:
[Repo Link](https://github.com/yehiatarek63/Image-Uploader)
![250291217-52b9c39f-4a0e-430a-8d76-0e9d181a3acf](https://github.com/silverkeytech/summer-2023/assets/94568731/54e9b967-dee7-4e3e-af0c-651dd122bbb2)
![250291267-eec2822e-bd7c-4aae-9caf-7dcc2b782d8b](https://github.com/silverkeytech/summer-2023/assets/94568731/0147d033-3e26-4443-9dd1-48297b184c57)
![250291322-00a4e1ec-e3be-450e-becf-2440b8122cae](https://github.com/silverkeytech/summer-2023/assets/94568731/e5fda0e0-bcb8-4ac8-b085-cafcf7a68d89)

","Here is the link for the repo:
Repo Link",2023-07-01T20:43:06Z,2023-07-01T20:45:37Z
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYKbZ,YoussefDarwishh,Assignments,"Here's my [repo](https://github.com/YoussefDarwishh/image-uploader-minimal-api)

### input form
![Screenshot (323)](https://github.com/silverkeytech/summer-2023/assets/110547843/4b5a9457-faa1-4ff4-bb6b-1cd57b0f8bb9)

### Validations
![Screenshot (326)](https://github.com/silverkeytech/summer-2023/assets/110547843/e8e3ffa0-7c89-46a4-b16d-fb3020b31852)
![image](https://github.com/silverkeytech/summer-2023/assets/110547843/dd1124f4-03e3-41d9-88d7-0e339dc0544c)

### Submission
![Screenshot (324)](https://github.com/silverkeytech/summer-2023/assets/110547843/dbc14deb-6bc9-4e90-a2a6-78dce535d678)
","Here's my repo
input form

Validations


Submission",2023-07-01T21:49:16Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYKdB,yasmin-hashem24,Assignments,,,2023-07-01T22:35:01Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYK5g,MillaniaSameh,Assignments,"**GitHub repo: [repo](https://github.com/MillaniaSameh/imageUploader-assignment)**

# Screenshots

## Input Form
![form](https://github.com/silverkeytech/summer-2023/assets/76593662/6ebff198-586c-4bec-a7af-eb48506ec4d9)

## Successful submission 
![submission](https://github.com/silverkeytech/summer-2023/assets/76593662/9ea284c2-9a0b-4a50-b0e8-31ffa3a43f38)

## Validations 
The inputs must be entered before submitting the form.
![Validation1](https://github.com/silverkeytech/summer-2023/assets/76593662/3b6d04c3-51f5-43ef-bbbc-e3c8d8c173ec)
![Validation2](https://github.com/silverkeytech/summer-2023/assets/76593662/8654971e-788b-46ae-b643-fbb41f16940a)

The File input can only accept jpeg, png or gif.
![Validation4](https://github.com/silverkeytech/summer-2023/assets/76593662/ed6526e8-d257-4454-a270-cccde9a1fe76)

The user may change that extension. A 404 page is displayed in that case.
![Validation3](https://github.com/silverkeytech/summer-2023/assets/76593662/8b5b874d-a6e6-4682-9d62-8d05d10239b4)
![Validation5](https://github.com/silverkeytech/summer-2023/assets/76593662/5a70844d-f8a1-4512-b22e-44fd79700fb2)

","GitHub repo: repo
Screenshots
Input Form

Successful submission

Validations
The inputs must be entered before submitting the form.


The File input can only accept jpeg, png or gif.

The user may change that extension. A 404 page is displayed in that case.",2023-07-02T09:59:51Z,2023-07-02T17:13:43Z
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYLgP,yasmin-hashem24,Assignments,"## Assignment Redo 

- Repo link : https://github.com/yasmin-hashem24/imageUploader
  i did update the whole project to be a web app using minimal api instead of razor pages , i had a misundersating that razor pages count as minimal apis since no controllers my bad so i restudied what are minimal apis and looked into the code samples and created a new project , used some pieces of my project didn't completley go to waste as the html design , the serialization to create the json file and the mappost is technically similar to the onpost in razor pages and here it is

-  input form :
![Screenshot (966)](https://github.com/silverkeytech/summer-2023/assets/84807559/ec995a6f-08f7-49d8-8035-847f2879a170)
  
the input form already is designed to match the validations for example the image already accepts only the defined above extensions  but for being sure re did the validations check in the code and didn't stick to just the html 
![Screenshot (970)](https://github.com/silverkeytech/summer-2023/assets/84807559/72457572-71e6-4633-856c-5f49e996e0ae)

- submit button activated on validations fullfilled and inputs required are in
![Screenshot (967)](https://github.com/silverkeytech/summer-2023/assets/84807559/0e1449a6-357e-42ed-a3cb-e6a93435fe56)

- output page 
![Screenshot (969)](https://github.com/silverkeytech/summer-2023/assets/84807559/a0f1cbf0-5e02-43a5-97a8-2c06fbe1f841)
 the URL sent by redirection is just picture/id but faced an issue of not being able to pass the image and title through the query so made it into a public variable instead , don't know if that was the best approach but it worked fine 

- and we are left with pretty lukas pic all over the page , any thing to edit ? review was highly appreciated 
","Assignment Redo


Repo link : https://github.com/yasmin-hashem24/imageUploader
i did update the whole project to be a web app using minimal api instead of razor pages , i had a misundersating that razor pages count as minimal apis since no controllers my bad so i restudied what are minimal apis and looked into the code samples and created a new project , used some pieces of my project didn't completley go to waste as the html design , the serialization to create the json file and the mappost is technically similar to the onpost in razor pages and here it is


input form :



the input form already is designed to match the validations for example the image already accepts only the defined above extensions  but for being sure re did the validations check in the code and didn't stick to just the html



submit button activated on validations fullfilled and inputs required are in



output page

the URL sent by redirection is just picture/id but faced an issue of not being able to pass the image and title through the query so made it into a public variable instead , don't know if that was the best approach but it worked fine


and we are left with pretty lukas pic all over the page , any thing to edit ? review was highly appreciated",2023-07-02T21:05:44Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYLio,SandraHany,Assignments,"[Repo](https://github.com/SandraHany/Image-Uploader-Minimal-Api)
### Input Form
![Image Uploader 1](https://github.com/silverkeytech/summer-2023/assets/67375539/5a968db4-1a32-4792-8fad-e61985865464)
### Input Form with Validation
![Image Uploader 2](https://github.com/silverkeytech/summer-2023/assets/67375539/84e4ebb8-d1f6-4b77-b3fe-459a41a35b3f)
![Image Uploader 3](https://github.com/silverkeytech/summer-2023/assets/67375539/620c4c1e-06dd-4b8e-abe4-559901711eab)
### Uploading file with extension other than jpg, png and gif
![Image Uploader 4](https://github.com/silverkeytech/summer-2023/assets/67375539/a9be9299-8e4b-4bc8-8f92-482ae04b3e3d)
![ImageUploader5](https://github.com/silverkeytech/summer-2023/assets/67375539/04d93280-7acb-44e3-9057-dfe383bb59fc)
### Successful Submission
![ImageUploader6png](https://github.com/silverkeytech/summer-2023/assets/67375539/6245ccbf-4310-444d-89ab-ef0169d75776)
![ImageUploader7](https://github.com/silverkeytech/summer-2023/assets/67375539/ef3f07e6-8e26-4307-97b9-952e409ce2b3)
","Repo
Input Form

Input Form with Validation


Uploading file with extension other than jpg, png and gif


Successful Submission",2023-07-02T21:51:08Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYLmf,alaaelsanteel,Assignments,"[Repo link ](https://github.com/alaaelsanteel/ImageUploader/tree/main/ImageUploader).
 ### Form Page
   >![form](https://github.com/silverkeytech/summer-2023/assets/78312680/e9dccb42-aae3-4d9a-af3d-432f2c1a73fd)
### validating the input file extension
  >![error](https://github.com/silverkeytech/summer-2023/assets/78312680/0cc1b888-d264-44f8-b81b-6c6df1b7c9a4)
### validating the input title
 >![input](https://github.com/silverkeytech/summer-2023/assets/78312680/3347f431-94bd-43dd-b6a5-a428e13b4da1)
  ### Successful submission and viewing the image and it's title
  >![uploaded](https://github.com/silverkeytech/summer-2023/assets/78312680/f67a071d-b94c-451a-8ae7-9ce9ce6c1893)
","Repo link .
Form Page



validating the input file extension



validating the input title



Successful submission and viewing the image and it's title",2023-07-02T23:12:18Z,2023-07-02T23:15:31Z
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYLtF,CurtisLee-14,Assignments,,,2023-07-03T01:21:16Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYMik,salma-ahmed9,Assignments,"Here is the link to my :[Repo](https://github.com/salma-ahmed9/Image-uploader.git)
### **Screenshots**

### Input form
![Capture](https://github.com/silverkeytech/summer-2023/assets/93517375/a2b7ce2c-70e1-4f13-a29d-5cf86920d972)

### Input Validations

1. **when two fields are left empty  then clicking on upload :** 
![Capture1](https://github.com/silverkeytech/summer-2023/assets/93517375/53f8f8a2-f72b-4e6b-af67-dd2aa0794dfb)
2. **when title or choosing image is left empty then clicking on upload :** 
![Capture2](https://github.com/silverkeytech/summer-2023/assets/93517375/d454d82d-3dc4-417a-9c0e-724937448337)
3, **when image extension is not correct , server-side validation handles it :** 
![sora](https://github.com/silverkeytech/summer-2023/assets/93517375/bb97ab14-8147-46af-881f-20ee5d5f366f)
4. **server-side validations :** 
![sora](https://github.com/silverkeytech/summer-2023/assets/93517375/cc5c95ab-0d09-4a4f-ba2b-98783bc5b9c1)
### **Successful submission**
![sora](https://github.com/silverkeytech/summer-2023/assets/93517375/538883c4-392d-4af2-a43d-9c92e97e8a9a)





","Here is the link to my :Repo
Screenshots
Input form

Input Validations

when two fields are left empty  then clicking on upload :

when title or choosing image is left empty then clicking on upload :

3, when image extension is not correct , server-side validation handles it :

server-side validations :


Successful submission",2023-07-03T10:26:33Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYNa7,CurtisLee-14,Assignments,"Assignment 2 
https://github.com/CurtisLee-14/MinimalAPIImageUploader

<img width=""1120"" alt=""input form"" src=""https://github.com/silverkeytech/summer-2023/assets/134238529/919ca0f7-6847-4eda-83f8-6ca6b295fa43"">

<img width=""1120"" alt=""validation"" src=""https://github.com/silverkeytech/summer-2023/assets/134238529/700b93bf-e935-48e3-bba1-4f86ab6c31c1"">

<img width=""1120"" alt=""sucessfulsubmission"" src=""https://github.com/silverkeytech/summer-2023/assets/134238529/fb026cd2-452d-4ec9-ac78-86f70d8bdd1f"">
","Assignment 2
https://github.com/CurtisLee-14/MinimalAPIImageUploader",2023-07-03T18:01:33Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYNnZ,Omnya-Ellethy,Assignments,"[**Repo link**](https://github.com/Omnya-Ellethy/ImageUploader) 

### **Here are the screenshots from the image uploader**

![image](https://github.com/silverkeytech/summer-2023/assets/62246178/d22f59b1-29b3-4e37-88ee-01f5518d51e5)

### **Inputs Validation**
![image](https://github.com/silverkeytech/summer-2023/assets/62246178/178ffac9-d6d6-4d1f-a9d9-00eee38b9f19)

![image](https://github.com/silverkeytech/summer-2023/assets/62246178/666683cc-8e89-4de2-b38f-34adea5ab614)

![image](https://github.com/silverkeytech/summer-2023/assets/62246178/9e5b85f3-638c-4d8e-b83f-c0b754c3bf41)

![image](https://github.com/silverkeytech/summer-2023/assets/62246178/a987db15-13d0-4108-9cfc-65e03eb475ef)

### **successful submission** 
![image](https://github.com/silverkeytech/summer-2023/assets/62246178/2a7def70-4856-41f9-8b8c-a83ec3309deb)
 





","Repo link
Here are the screenshots from the image uploader

Inputs Validation




successful submission",2023-07-03T20:09:13Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYN0K,tahermatar,Assignments,"code repository: [repo](https://github.com/tahermatar/Image_Uploader.git)
![11](https://github.com/silverkeytech/summer-2023/assets/93667774/94c688c7-9e2c-4312-b9e3-4cdcf5fdf60d)
![22](https://github.com/silverkeytech/summer-2023/assets/93667774/d47a8379-d340-4ee8-8fc5-5410c490ccbc)
![33](https://github.com/silverkeytech/summer-2023/assets/93667774/6b685975-8f2c-41a9-810f-bb7e134ca019)
",code repository: repo,2023-07-03T23:30:47Z,
D_kwDOJA-LVs4AUXV8,DC_kwDOJA-LVs4AYN__,nourhanhelmy1,Assignments,"[Repo link for Assignment 2](https://github.com/nourhanhelmy1/imageUploader-Assignment2.git)
### Input form 

<img width=""960"" alt=""Form Screenshot"" src=""https://github.com/silverkeytech/summer-2023/assets/117583711/fe60283c-780e-4e82-ad4a-979c6b90e505"">


### Input form with validation

<img width=""960"" alt=""Validation Screenshot"" src=""https://github.com/silverkeytech/summer-2023/assets/117583711/cabec6a7-4f06-4ccd-aedd-f31bc7e195f4"">

<img width=""960"" alt=""Validation 2 Screenshot"" src=""https://github.com/silverkeytech/summer-2023/assets/117583711/426b32d9-85a1-43c9-8ca1-15fde46c69c1"">


### Successful submission with the title and the image

<img width=""960"" alt=""Success Screenshot"" src=""https://github.com/silverkeytech/summer-2023/assets/117583711/32895b23-8c61-48ce-a7d5-cbb2f86e9522"">
","Repo link for Assignment 2
Input form

Input form with validation


Successful submission with the title and the image",2023-07-04T02:26:32Z,
